population	assembly_accession	wgs_set_name	study_accession	study_title	sample_accession	run_accession	fastq_bytes	number_of_files	instrument_model	library_layout	library_strategy
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198495	0.0008903703428586596	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198496	0.00109837932359369	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198497	0.001147109316661954	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198499	0.02748796941978071	2	Illumina HiSeq 2000	PAIRED	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198502	0.0011141660133944242	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198505	0.0004470838757697493	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198507	0.000967897122791328	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198510	0.027437754514721746	2	Illumina HiSeq 2000	PAIRED	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198511	0.0011098246222900343	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198518	0.0016773983697930817	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198520	0.0010854995025511016	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198521	0.027496178321598563	2	Illumina HiSeq 2000	PAIRED	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198525	0.0010395571789558744	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198526	0.0011610197043410153	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198527	0.0010876641699724132	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198531	0.001823480122766341	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198462	0.00224386590616632	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198467	0.0012768143496941775	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198468	0.0012450737558538094	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198470	0.0013194984812798793	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198471	0.0011790185644713347	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198473	0.0014841395204712171	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198481	0.0003433590227359673	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198485	0.0010279173466187785	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198488	0.01585553754830471	2	Illumina HiSeq 2000	PAIRED	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198489	0.0011481200108391931	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198491	0.0007054904808683204	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198493	0.000602269316004822	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198498	0.0011333156644468545	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198503	0.0013084906131552998	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198504	0.0013600236034108093	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198508	0.0009755600658536423	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198509	0.0011004439902535523	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198516	0.0017753267302396125	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198517	0.0019357890814717393	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198519	0.0012245254074514378	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198524	0.0009551013545205933	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198528	0.0010465779078003834	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198529	0.0013910879861214198	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198530	0.0017269180989387678	1	PacBio RS II	SINGLE	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198532	0.02725510826712707	2	Illumina HiSeq 2000	PAIRED	WGS
Duroc	GCA_015776825	JACDOW01	PRJNA645268	Sus scrofa isolate:CAU-QG-20150412 | breed:Duroc Genome sequencing	SAMN15501053	SRR12198533	0.0268724888755969	2	Illumina HiSeq 2000	PAIRED	WGS
Remaining	GCA_018555405	JAEUXQ01	PRJNA692075	Infectivity assessment of porcine endogenous retrovirus using high-throughput sequencing technologies	SAMN17319783	SRR13441378	0.004187800502222672	2	Illumina HiSeq 2500	PAIRED	RNA-Seq
Remaining	GCA_018555405	JAEUXQ01	PRJNA692075	Infectivity assessment of porcine endogenous retrovirus using high-throughput sequencing technologies	SAMN17319784	SRR13441377	0.012025463711324846	2	Illumina NovaSeq 6000	PAIRED	RNA-Seq
Remaining	GCA_018555405	JAEUXQ01	PRJNA692075	Infectivity assessment of porcine endogenous retrovirus using high-throughput sequencing technologies	SAMN17319785	SRR13441376	0.011471080131741473	2	Illumina NovaSeq 6000	PAIRED	RNA-Seq
